,DPMP,mort_1998,mort_1999,mort_2000,mort_2001,mort_2002,mort_2003,mort_2004,mort_2005,mort_2006,mort_2007,mort_2008,mort_2009,mort_2010,mort_2011,mort_2012,mort_2013,mort_2014,mort_2015,mort_2016,mort_2017,mort_2018,TAE_1998,TAE_1999,TAE_2000,TAE_2001,TAE_2002,TAE_2003,TAE_2004,TAE_2005,TAE_2006,TAE_2007,TAE_2008,TAE_2009,TAE_2010,TAE_2011,TAE_2012,TAE_2013,TAE_2014,TAE_2015,TAE_2016,TAE_2017,TAE_2018,MPIO
481,25290,5.0,0.0,0.0,6.0,6.0,5.0,11.0,6.0,4.0,2.0,3.0,10.0,10.0,11.0,7.0,15.0,8.0,11.0,15.0,11.0,13.0,11.073076265839424,0.0,0.0,15.257323291954627,11.64444544710857,11.993469200679812,25.65348456181667,12.409986858405656,8.336897730648815,4.337641357027464,4.660551598028876,17.336593538423497,15.150618502746765,17.086847782787867,10.275133438645014,18.29585681016035,10.319599082599645,11.850374388796713,14.488229816624688,9.606927985469902,10.633478187075434,Fusagasugá
482,25293,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,24.353312302839115,0.0,0.0,14.918032786885247,0.0,0.0,15.52901023890785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.513513513513512,12.131147540983607,0.0,0.0,55.08941668552652,0.0,Gachalá
483,25295,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.96774193548387,49.45652173913044,0.0,0.0,0.0,0.0,82.85423037716616,0.0,0.0,45.96567440535536,0.0,0.0,0.0,21.141732283464567,15.311871227364186,0.0,0.0,0.0,0.0,36.60124558155193,13.541666666666664,Gachancipá
484,25297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.460176991150444,0.0,18.273092369477908,0.0,0.0,0.0,0.0,0.0,0.0,Gachetá
485,25299,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,26.0,0.0,0.0,61.01010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.162790697674417,0.0,Gama
486,25307,7.0,8.0,6.0,4.0,8.0,6.0,4.0,5.0,5.0,8.0,9.0,13.0,8.0,7.0,11.0,11.0,9.0,16.0,11.0,11.0,14.0,16.492844281698833,27.71033871022061,16.3368947841828,10.648978109762423,19.974942305310392,16.75020647084164,9.718106466499254,11.80506308299837,11.865567936069493,17.24456549237047,19.59539190808988,25.93648606981958,15.745569307687955,13.66128392915756,19.744618411814702,19.062530098353204,14.2639056546453,25.122407235328396,17.77960470106935,16.401428140266013,19.282107484830547,Girardot
487,25312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.92452830188679,33.74301675977654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Granada
488,25317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.043795620437955,0.0,0.0,0.0,0.0,0.0,25.13812154696132,36.43604980192416,0.0,0.0,0.0,20.68181818181818,20.08426966292135,38.35447319465584,18.08383233532934,0.0,0.0,0.0,0.0,Guachetá
489,25320,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,16.556776556776555,0.0,9.335394126738795,7.450980392156863,0.0,0.0,8.948685857321653,16.263537906137184,0.0,0.0,7.510489510489512,0.0,15.053128689492326,20.38372533706962,0.0,6.546762589928058,21.024925737137536,6.200923787528868,0.0,5.397390272835113,0.0,Guaduas
490,25322,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.768447837150127,0.0,0.0,24.06504065040651,0.0,0.0,0.0,0.0,31.917391304347827,0.0,0.0,0.0,17.01149425287356,0.0,0.0,0.0,0.0,24.631920743268864,Guasca
491,25324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,26.45833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guataquí
492,25326,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20.483870967741932,0.0,26.45833333333333,0.0,43.529411764705884,0.0,0.0,0.0,0.0,0.0,0.0,46.68711656441718,34.91329479768786,0.0,0.0,31.59722222222222,0.0,0.0,26.608187134502923,0.0,11.981132075471697,Guatavita
493,25328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.17391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guayabal de síquima
494,25335,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,128.2962962962963,0.0,0.0,0.0,0.0,52.98245614035087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6078431372549,41.698113207547166,0.0,Guayabetal
495,25339,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.61290322580643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gutiérrez
496,25368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.63380281690142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33333333333334,0.0,0.0,Jerusalén
497,25372,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.098035439137135,0.0,0.0,0.0,29.344262295081972,18.416666666666668,0.0,30.95238095238095,0.0,0.0,0.0,15.2,0.0,0.0,0.0,19.733333333333334,0.0,0.0,0.0,0.0,0.0,Junín
498,25377,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,15.69620253164557,0.0,0.0,0.0,0.0,24.948817827701788,28.87626262626263,0.0,17.613300137114813,18.082407407407405,12.774566473988438,0.0,16.796203796203798,19.196459881439424,7.374392220421393,6.347517730496454,7.032136105860113,0.0,13.45274914089347,10.593584656084655,15.765545328839341,La calera
499,25386,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,8.698630136986301,0.0,10.709219858156029,6.73780487804878,10.307101727447218,9.981412639405203,13.134401149956364,9.454225352112678,0.0,0.0,24.355774403421925,7.386363636363637,12.046455549814226,0.0,0.0,3.5686274509803924,5.027027027027027,8.532783393361992,21.89661236053043,15.679779246224431,8.66832177727789,La mesa
500,25394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.630252100840337,0.0,26.153846153846153,51.838111913926824,38.848837209302324,19.96969696969697,0.0,0.0,0.0,0.0,12.8719723183391,0.0,53.97893503982626,0.0,0.0,9.806451612903226,La palma
501,25398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.782608695652176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.413793103448278,0.0,0.0,18.73417721518987,0.0,La peña
502,25402,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,20.47457627118644,17.68,17.96747967479675,0.0,0.0,17.306590257879655,17.309941520467838,0.0,0.0,0.0,14.916666666666668,18.790123456790123,18.34611024937358,23.510529544060518,0.0,23.172203376613243,10.718562874251496,0.0,0.0,La vega
503,25407,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,34.20382165605096,0.0,0.0,35.238095238095234,0.0,32.888888888888886,21.666666666666664,31.316872427983544,31.260504201680675,0.0,0.0,0.0,26.309523809523807,0.0,0.0,0.0,0.0,0.0,46.2111801242236,21.75438596491228,Lenguazaque
504,25426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.18840579710145,28.224299065420556,44.28684807256235,0.0,0.0,50.371212121212125,0.0,0.0,Machetá
505,25430,2.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,4.0,8.0,6.0,7.0,10.809747223286099,16.400853261846773,13.941162911312164,25.63041125541126,11.716243315508022,9.921875,0.0,4.205168363351606,8.834205615344679,6.4265091368224585,10.962533627742612,9.843443683843013,12.53091568422579,13.585322336224763,2.1619318181818183,13.003431866652146,9.44461053330286,9.615537359555802,17.294814967672895,13.459414783196324,13.364244766719022,Madrid
506,25436,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.76190476190477,0.0,0.0,0.0,0.0,25.084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manta
507,25438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36,0.0,0.0,0.0,55.2962962962963,24.746543778801843,0.0,25.299145299145298,33.37719298245614,0.0,0.0,0.0,0.0,0.0,Medina
508,25473,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,2.0,4.0,1.0,2.0,1.0,5.0,7.0,2.0,5.0,7.754385964912282,0.0,7.8315789473684205,5.7207207207207205,3.0708294501397946,0.0,0.0,0.0,2.9709788489916376,8.171738169675741,0.0,25.29971366524005,5.414148888066757,12.311050154969625,2.5362318840579707,5.707536924413553,3.207547169811321,13.024116685161442,14.963807367659792,2.8696122124692445,7.993788271436735,Mosquera
509,25483,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,109.83333333333334,0.0,0.0,0.0,0.0,90.71428571428571,97.89473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.36363636363637,0.0,54.81481481481481,0.0,0.0,Nariño
510,25486,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.95767195767196,80.34578754578754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.089743589743584,20.827586206896555,0.0,19.21282798833819,23.33333333333333,0.0,0.0,0.0,0.0,0.0,15.04201680672269,Nemocón
511,25488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.41284403669725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nilo
512,25489,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,46.90721649484536,0.0,0.0,0.0,0.0,26.0,0.0,51.14285714285715,0.0,37.57575757575758,0.0,84.11764705882354,0.0,0.0,0.0,0.0,0.0,50.18691588785046,0.0,31.157894736842103,0.0,Nimaima
513,25491,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.258426966292134,0.0,38.717948717948715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nocaima
514,25506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2962962962963,53.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,Venecia
515,25513,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,2.0,2.0,0.0,2.0,5.0,3.0,3.0,4.0,3.0,6.927899686520375,6.594202898550725,6.350574712643678,19.676945668135097,19.31654676258993,0.0,0.0,0.0,25.02823876965853,35.77662525684431,22.900857898149535,18.565031879728366,9.968594325319474,14.298867924528302,0.0,14.371533228676086,27.988345417864483,18.667125335202453,18.346454745391117,28.318908509819117,18.326121258869733,Pacho
516,25518,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66666666666666,0.0,43.76811594202898,0.0,0.0,0.0,0.0,0.0,25.27777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paime
517,25524,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0096059915337,0.0,49.82352941176471,0.0,53.35820895522388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pandi
518,25530,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,56.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.81818181818181,34.53125,Paratebueno
519,25535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666664,12.959183673469386,0.0,0.0,0.0,0.0,Pasca
520,25572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,17.116883116883113,0.0,0.0,0.0,0.0,0.0,0.0,33.483519404572036,0.0,57.184493491794,0.0,15.995525727069353,0.0,0.0,44.20605770254445,0.0,12.149321266968327,12.610169491525424,24.130349814344342,0.0,Puerto salgar
521,25580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pulí
522,25592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95121951219512,40.00000000000001,0.0,27.35294117647059,0.0,0.0,Quebradanegra
523,25594,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.7972972972973,0.0,48.310810810810814,0.0,0.0,0.0,0.0,0.0,0.0,48.40425531914893,0.0,0.0,45.92592592592593,80.41666666666666,0.0,45.07462686567165,0.0,0.0,0.0,Quetame
524,25596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,23.870967741935484,0.0,0.0,0.0,0.0,0.0,30.81632653061224,0.0,27.743902439024385,0.0,0.0,22.089552238805968,23.544303797468352,16.88888888888889,25.418994413407823,0.0,0.0,0.0,61.34509803921569,17.209302325581394,Quipile
525,25599,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.351758793969847,0.0,0.0,0.0,0.0,0.0,37.98974474137286,31.23222748815166,25.817307692307693,0.0,24.202127659574465,13.382352941176471,26.375545851528383,0.0,0.0,18.415841584158418,19.868995633187772,Apulo
526,25612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,25.27777777777778,0.0,0.0,0.0,27.08333333333333,0.0,0.0,0.0,0.0,0.0,38.39346983951301,0.0,0.0,16.48550724637681,17.156549520766774,0.0,14.074074074074074,28.503264691109994,Ricaurte
527,25645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.851063829787236,0.0,0.0,0.0,0.0,0.0,12.459016393442623,0.0,0.0,0.0,12.415730337078651,0.0,0.0,0.0,0.0,0.0,0.0,9.968869731800767,San antonio del tequendama
528,25649,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.147186147186147,0.0,22.067901234567902,29.166666666666664,0.0,30.44,21.408450704225352,0.0,0.0,23.384615384615387,24.15584415584416,0.0,0.0,22.424242424242426,18.95833333333333,0.0,0.0,0.0,0.0,San bernardo
529,25653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San cayetano
530,25658,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.938967136150236,0.0,0.0,31.775147928994084,0.0,0.0,18.57142857142857,28.980891719745223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.30464828689896,0.0,0.0,0.0,0.0,San francisco
531,25662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,12.211538461538462,0.0,0.0,0.0,0.0,0.0,0.0,22.087378640776695,23.59375,37.58843830888697,0.0,0.0,15.51020408163265,0.0,18.235294117647058,0.0,13.818181818181818,13.217391304347828,23.141762452107283,14.162679425837318,0.0,San juan de rioseco
532,25718,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.409638554216873,0.0,50.133488372093026,0.0,25.27777777777778,0.0,0.0,0.0,11.81818181818182,16.742424242424242,19.674267100977197,0.0,0.0,0.0,22.188552188552183,13.238434163701067,0.0,Sasaima
533,25736,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,51.03448275862069,30.65989847715736,0.0,0.0,0.0,0.0,0.0,24.594594594594597,0.0,0.0,0.0,0.0,0.0,0.0,22.682926829268293,0.0,19.96969696969697,19.733333333333334,27.027494307160325,0.0,Sesquilé
534,25740,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,0.0,12.198391420911527,0.0,0.0,22.001649789509614,12.60387811634349,12.131147540983607,0.0,0.0,17.74498551675138,27.624126724138584,17.680851063829788,16.158126426468023,0.0,8.454545454545453,0.0,8.245125348189417,17.763929000802975,20.65577519615595,12.325857968059804,17.997645079899073,0.0,Sibaté
535,25743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07643312101911,26.101391271202594,11.52097902097902,0.0,19.72881709949175,20.02565191817528,9.841269841269842,9.538784067085953,7.91304347826087,17.275738291511914,7.149758454106279,0.0,0.0,15.23655292076345,Silvania
536,25745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,24.021739130434785,0.0,0.0,0.0,48.52459016393443,0.0,22.37037037037037,0.0,20.555555555555557,0.0,0.0,0.0,8.698630136986301,0.0,0.0,15.7439446366782,26.697640412097044,0.0,Simijaca
537,25754,3.0,3.0,12.0,7.0,6.0,15.0,9.0,11.0,12.0,15.0,13.0,7.0,13.0,12.0,16.0,22.0,16.0,22.0,33.0,34.0,32.0,3.7011037490689818,4.183939849607338,11.492053567597388,6.509065796450582,5.232404600518489,12.802699895168724,7.79436197022814,9.49590486964865,9.065594803121416,10.561947252020046,9.572358022472713,3.391002056810297,5.808527032724755,5.946480318234464,8.340061028107648,10.438671874221559,7.197763124718773,8.572780507444437,12.59710547956399,12.075142383742703,11.22630806151981,Soacha
538,25758,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,34.574074074074076,0.0,0.0,31.78218796129244,0.0,10.361635220125786,0.0,0.0,28.280735565727134,0.0,8.869448183041722,11.171171171171173,0.0,0.0,11.450777202072539,22.102441357092516,12.060783478816266,19.363784388887005,Sopó
539,25769,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,18.76543209876543,22.76923076923077,11.140350877192981,63.33498320794287,29.662070813490374,0.0,0.0,13.665158371040725,10.948275862068964,14.677419354838708,0.0,14.474708171206226,0.0,0.0,24.694749694749696,0.0,12.81362007168459,Subachoque
540,25772,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.320463320463322,0.0,27.407407407407405,0.0,0.0,0.0,16.74473067915691,25.13812154696132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.131782945736433,0.0,0.0,0.0,0.0,Suesca
541,25777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.162162162162165,0.0,0.0,0.0,35.32163742690059,14.431818181818185,0.0,Supatá
542,25779,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.74074074074074,0.0,0.0,0.0,24.516129032258064,0.0,0.0,31.52542372881356,0.0,65.4,0.0,34.46969696969697,30.33898305084746,31.623036649214665,0.0,0.0,0.0,Susa
543,25781,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,63.36538461538462,0.0,0.0,0.0,0.0,0.0,53.14516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40845070422535,0.0,39.224137931034484,0.0,Sutatausa
544,25785,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,21.48,23.846153846153847,0.0,23.49206349206349,34.23950096643824,0.0,36.46286031042128,0.0,34.2495058714103,0.0,0.0,27.348762299783786,11.095041322314051,0.0,13.558282208588958,0.0,17.592622311566842,0.0,8.51258581235698,7.914893617021278,Tabio
545,25793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.088607594936704,0.0,0.0,0.0,0.0,0.0,30.50505050505051,0.0,0.0,0.0,0.0,0.0,0.0,Tausa
546,25797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.956521739130434,24.831460674157302,0.0,0.0,46.80848462619964,24.189189189189186,0.0,0.0,0.0,23.230769230769234,0.0,0.0,0.0,0.0,0.0,Tena
